Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Country,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Profit_Margin
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,United States,Everett,Massachusetts,East,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",170.98,1.00,0.00,32.49,2015,November,0.19
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,United States,Everett,Massachusetts,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",38.97,3.00,0.00,4.68,2015,November,0.12
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,United States,Everett,Massachusetts,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,154.90,5.00,0.00,69.71,2015,November,0.45
CA-2015-130974,11/27/2015,11/29/2015,Second Class,MA-17560,Home Office,United States,Everett,Massachusetts,East,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,446.07,4.00,0.30,0.00,2015,November,0.00
CA-2017-133487,5/6/2017,5/9/2017,Second Class,TS-21655,Consumer,United States,Rancho Cucamonga,California,West,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,152.94,3.00,0.00,41.29,2017,May,0.27
CA-2014-142951,10/8/2014,10/8/2014,Same Day,JG-15115,Consumer,United States,Charlotte,North Carolina,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",23.47,3.00,0.20,4.99,2014,October,0.21
CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,Home Office,United States,Providence,Rhode Island,East,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,4.00,0.00,91.95,2014,December,0.47
CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,Home Office,United States,Providence,Rhode Island,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3.00,0.00,7.02,2014,December,0.47
CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,Home Office,United States,Providence,Rhode Island,East,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1687.80,4.00,0.00,742.63,2014,December,0.44
CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,Home Office,United States,Providence,Rhode Island,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2.00,0.00,78.65,2014,December,0.23
CA-2014-133592,12/31/2014,1/7/2015,Standard Class,KM-16375,Home Office,United States,Providence,Rhode Island,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,6.00,0.00,151.47,2014,December,0.25
CA-2015-120782,4/28/2015,5/1/2015,First Class,SD-20485,Home Office,United States,Midland,Michigan,Central,OFF-AP-10003779,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,186.73,1.00,0.10,41.50,2015,April,0.22
CA-2015-120782,4/28/2015,5/1/2015,First Class,SD-20485,Home Office,United States,Midland,Michigan,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,3812.97,3.00,0.00,1906.49,2015,April,0.50
CA-2015-116876,2/14/2015,2/21/2015,Standard Class,TT-21070,Consumer,United States,Rochester,New York,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",26.42,9.00,0.20,9.58,2015,February,0.36
CA-2015-116876,2/14/2015,2/21/2015,Standard Class,TT-21070,Consumer,United States,Rochester,New York,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,625.99,1.00,0.00,187.80,2015,February,0.30
CA-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,Corporate,United States,Jackson,Michigan,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1568.61,9.00,0.00,329.41,2016,November,0.21
CA-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,Corporate,United States,Jackson,Michigan,Central,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,17.30,1.00,0.00,8.30,2016,November,0.48
CA-2016-169838,11/25/2016,11/29/2016,Standard Class,BB-11545,Corporate,United States,Jackson,Michigan,Central,TEC-AC-10004518,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,160.00,8.00,0.00,62.40,2016,November,0.39
US-2017-128951,7/15/2017,7/17/2017,First Class,RS-19420,Corporate,United States,Suffolk,Virginia,South,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,179.94,3.00,0.00,50.38,2017,July,0.28
US-2017-128951,7/15/2017,7/17/2017,First Class,RS-19420,Corporate,United States,Suffolk,Virginia,South,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,3.00,0.00,157.13,2017,July,0.18
US-2017-128951,7/15/2017,7/17/2017,First Class,RS-19420,Corporate,United States,Suffolk,Virginia,South,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,12.96,2.00,0.00,6.22,2017,July,0.48
CA-2014-102330,12/29/2014,1/3/2015,Standard Class,AI-10855,Consumer,United States,Brentwood,California,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.80,6.00,0.00,44.40,2014,December,0.50
CA-2014-102330,12/29/2014,1/3/2015,Standard Class,AI-10855,Consumer,United States,Brentwood,California,West,TEC-PH-10001051,Technology,Phones,HTC One,319.97,4.00,0.20,36.00,2014,December,0.11
CA-2016-118899,3/22/2016,3/22/2016,Same Day,MC-17275,Consumer,United States,Seattle,Washington,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.89,7.00,0.20,14.69,2016,March,0.09
CA-2017-107958,7/2/2017,7/5/2017,First Class,AH-10120,Home Office,United States,Houston,Texas,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,5.00,0.20,59.44,2017,July,0.36
CA-2017-107958,7/2/2017,7/5/2017,First Class,AH-10120,Home Office,United States,Houston,Texas,Central,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.23,4.00,0.80,-8.11,2017,July,-1.55
CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,East,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,2.00,0.00,467.99,2017,December,0.39
CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,73.85,1.00,0.00,2.22,2017,December,0.03
CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3.00,0.00,6.68,2017,December,0.26
CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28,6.00,0.00,8.12,2017,December,0.47
CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.58,2.00,0.30,-52.66,2017,December,-0.10
CA-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480,Consumer,United States,Detroit,Michigan,Central,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,11.56,2.00,0.00,5.66,2016,August,0.49
CA-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480,Consumer,United States,Detroit,Michigan,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3.00,0.00,58.79,2016,August,0.28
CA-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480,Consumer,United States,Detroit,Michigan,Central,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,4.00,0.00,98.52,2016,August,0.22
CA-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480,Consumer,United States,Detroit,Michigan,Central,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3.00,0.00,163.19,2016,August,0.34
CA-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480,Consumer,United States,Detroit,Michigan,Central,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,3.00,0.00,2.51,2016,August,0.29
CA-2017-100237,10/15/2017,10/19/2017,Standard Class,SV-20815,Corporate,United States,Orem,Utah,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68,2.00,0.00,4.20,2017,October,0.36
CA-2014-139542,10/25/2014,10/29/2014,Standard Class,EH-14185,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.78,3.00,0.20,0.51,2014,October,0.01
CA-2014-139542,10/25/2014,10/29/2014,Standard Class,EH-14185,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.70,3.00,0.70,-9.59,2014,October,-0.70
US-2015-142811,4/2/2015,4/7/2015,Standard Class,JL-15850,Consumer,United States,Mesa,Arizona,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.80,5.00,0.20,32.93,2015,April,0.38
CA-2017-139353,10/28/2017,10/30/2017,Second Class,JM-15250,Consumer,United States,Fayetteville,North Carolina,South,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",77.95,3.00,0.20,15.59,2017,October,0.20
CA-2017-139353,10/28/2017,10/30/2017,Second Class,JM-15250,Consumer,United States,Fayetteville,North Carolina,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.18,2.00,0.20,-29.44,2017,October,-0.20
CA-2017-139353,10/28/2017,10/30/2017,Second Class,JM-15250,Consumer,United States,Fayetteville,North Carolina,South,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.95,3.00,0.20,16.18,2017,October,0.34
CA-2014-150203,12/5/2014,12/7/2014,First Class,JB-15925,Consumer,United States,Los Angeles,California,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6.00,0.00,72.58,2014,December,0.29
US-2017-101518,11/3/2017,11/8/2017,Standard Class,PB-19105,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.78,3.00,0.20,0.51,2017,November,0.01
CA-2015-149636,1/6/2015,1/12/2015,Standard Class,SP-20620,Corporate,United States,Colorado Springs,Colorado,West,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.60,5.00,0.20,9.25,2015,January,0.31
CA-2015-149636,1/6/2015,1/12/2015,Standard Class,SP-20620,Corporate,United States,Colorado Springs,Colorado,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.94,2.00,0.70,-1.36,2015,January,-0.70
US-2017-146213,9/9/2017,9/14/2017,Standard Class,MC-17605,Corporate,United States,Los Angeles,California,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4.00,0.00,51.19,2017,September,0.32
CA-2015-108588,1/5/2015,1/10/2015,Standard Class,BG-11695,Corporate,United States,New York City,New York,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3.00,0.00,15.48,2015,January,0.26
CA-2015-108588,1/5/2015,1/10/2015,Standard Class,BG-11695,Corporate,United States,New York City,New York,East,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2.00,0.00,8.22,2015,January,0.47
CA-2015-108588,1/5/2015,1/10/2015,Standard Class,BG-11695,Corporate,United States,New York City,New York,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.17,2.00,0.20,4.61,2015,January,0.35
US-2017-138086,4/16/2017,4/20/2017,Standard Class,JO-15550,Home Office,United States,San Francisco,California,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,3.00,0.00,12.22,2017,April,0.30
CA-2015-139374,9/10/2015,9/14/2015,Standard Class,AR-10345,Corporate,United States,Austin,Texas,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.89,1.00,0.30,-2.57,2015,September,-0.01
CA-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,Consumer,United States,Cleveland,Ohio,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.26,1.00,0.20,17.89,2016,September,0.06
CA-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,24.22,2.00,0.20,-4.84,2016,September,-0.20
CA-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.54,3.00,0.20,-82.88,2016,September,-0.25
US-2015-150231,3/16/2015,3/20/2015,Second Class,JK-15640,Home Office,United States,New York City,New York,East,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52,3.00,0.00,6.31,2015,March,0.36
CA-2016-106915,11/26/2016,12/2/2016,Standard Class,GA-14515,Consumer,United States,El Paso,Texas,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.86,4.00,0.20,4.24,2016,November,0.24
US-2016-109260,9/26/2016,10/1/2016,Standard Class,TN-21040,Home Office,United States,Tallahassee,Florida,South,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.98,3.00,0.20,-75.60,2016,September,-0.18
CA-2017-104850,6/13/2017,6/19/2017,Standard Class,TW-21025,Home Office,United States,Seattle,Washington,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.14,4.00,0.20,-25.47,2017,June,-0.09
CA-2017-140508,9/18/2017,9/21/2017,First Class,PA-19060,Home Office,United States,Dallas,Texas,Central,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.85,4.00,0.20,35.89,2017,September,0.31
CA-2017-143294,6/2/2017,6/8/2017,Standard Class,JD-15790,Consumer,United States,Houston,Texas,Central,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,10.69,2.00,0.20,3.74,2017,June,0.35
CA-2016-165673,5/15/2016,5/19/2016,Second Class,MN-17935,Consumer,United States,Springfield,Ohio,East,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.23,4.00,0.20,5.52,2016,May,0.36
CA-2017-134418,9/15/2017,9/20/2017,Standard Class,GM-14500,Consumer,United States,Seattle,Washington,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,3.00,0.00,5.22,2017,September,0.42
US-2016-106313,8/22/2016,8/26/2016,Standard Class,DG-13300,Corporate,United States,Seattle,Washington,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3.00,0.00,9.33,2016,August,0.48
CA-2014-105872,5/30/2014,6/6/2014,Standard Class,JG-15160,Consumer,United States,New York City,New York,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.37,4.00,0.20,26.39,2014,May,0.38
CA-2017-108287,12/18/2017,12/20/2017,First Class,AG-10330,Consumer,United States,Charlotte,North Carolina,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,12.67,9.00,0.20,1.43,2017,December,0.11
CA-2017-141103,7/30/2017,8/6/2017,Standard Class,JF-15355,Consumer,United States,Baltimore,Maryland,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5.00,0.00,43.18,2017,July,0.48
CA-2014-154781,11/21/2014,11/26/2014,Standard Class,SC-20680,Home Office,United States,San Francisco,California,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2.00,0.00,3.03,2014,November,0.46
CA-2014-154781,11/21/2014,11/26/2014,Standard Class,SC-20680,Home Office,United States,San Francisco,California,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,1.00,0.00,28.50,2014,November,0.30
CA-2015-147816,9/24/2015,9/26/2015,Second Class,CM-11935,Consumer,United States,Tucson,Arizona,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12,2.00,0.20,13.17,2015,September,0.38
CA-2017-105326,8/20/2017,8/27/2017,Standard Class,KT-16480,Consumer,United States,Los Angeles,California,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,25.92,4.00,0.00,12.44,2017,August,0.48
CA-2016-133613,6/17/2016,6/22/2016,Standard Class,CP-12340,Corporate,United States,Waterbury,Connecticut,East,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2.00,0.00,3.74,2016,June,0.47
CA-2016-133613,6/17/2016,6/22/2016,Standard Class,CP-12340,Corporate,United States,Waterbury,Connecticut,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97,3.00,0.00,153.08,2016,June,0.27
CA-2016-133613,6/17/2016,6/22/2016,Standard Class,CP-12340,Corporate,United States,Waterbury,Connecticut,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3.00,0.00,2.85,2016,June,0.29
CA-2015-109113,12/19/2015,12/23/2015,Standard Class,EK-13795,Home Office,United States,Chicago,Illinois,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.49,2.00,0.20,4.78,2015,December,0.19
CA-2015-156153,5/31/2015,6/2/2015,Second Class,CW-11905,Home Office,United States,Long Beach,New York,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6.00,0.00,0.30,2015,May,0.04
CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Consumer,United States,Arlington,Virginia,South,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3.00,0.00,19.47,2015,June,0.32
CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Consumer,United States,Arlington,Virginia,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04,2.00,0.00,58.51,2015,June,0.13
CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Consumer,United States,Arlington,Virginia,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.60,2.00,0.00,16.61,2015,June,0.48
CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Consumer,United States,Arlington,Virginia,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,467.97,3.00,0.00,140.39,2015,June,0.30
CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Consumer,United States,Arlington,Virginia,South,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,33.02,2.00,0.00,15.85,2015,June,0.48
CA-2015-158323,11/30/2015,12/3/2015,First Class,AB-10600,Corporate,United States,Jacksonville,North Carolina,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.09,2.00,0.20,1.07,2015,November,0.06
CA-2015-161795,12/21/2015,12/23/2015,Second Class,AH-10075,Corporate,United States,Columbus,Ohio,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.01,2.00,0.20,0.34,2015,December,0.11
CA-2017-100902,11/17/2017,11/21/2017,Standard Class,CK-12595,Consumer,United States,Charlotte,North Carolina,South,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,268.24,7.00,0.20,93.88,2017,November,0.35
CA-2017-100902,11/17/2017,11/21/2017,Standard Class,CK-12595,Consumer,United States,Charlotte,North Carolina,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16,5.00,0.20,107.79,2017,November,0.25
CA-2017-112844,11/13/2017,11/16/2017,Second Class,SP-20620,Corporate,United States,Buffalo,New York,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.60,4.00,0.00,12.21,2017,November,0.28
